TransactionID,Date,CustomerID,CustomerName,Branch,ProductCategory,ProductName,Quantity,UnitPrice,TotalAmount,PaymentMethod
TXN104874,2025-03-19,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Household,Harpic Toilet Cleaner,2,396.51,793.02,
TXN103132,2025-09-22,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Dairy,Yogurt (Dahi) 500g,1,70.76,70.76,Khalti
TXN102698,2025-10-08,CUST1065,Rohit Poudel,Biratnagar - Main Road,Personal Care,Colgate Toothpaste,3,197.26,591.78,Khalti
TXN102573,2025-05-06,CUST1032,,Butwal - Traffic Chowk,Electronics,Wall Clock,3,2031.57,6094.71,Bank Transfer
TXN101048,2025-12-15,CUST1031,Sabnam Khadka,Bhaktapur - Suryabinayak,Beverages,Tea Leaves (Ilam) 250g,2,327.36,654.72,Khalti
TXN101458,2025-05-19,CUST1140,Sabnam Poudel,Pokhara - Lakeside,Dairy,DDC Milk 1L,3,98.28,294.84,eSewa
TXN104160,2025-07-05,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Personal Care,Nivea Body Lotion,4,448.57,1794.28,Bank Transfer
TXN105196,2025-06-01,CUST1041,Sushma Bhattarai,Lalitpur - Pulchowk,Grocery,Wai Wai Noodles (pack),3,549.9,1649.7,eSewa
TXN104410,2025-10-13,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Bakery,Sliced Bread,4,55.01,220.04,eSewa
TXN102818,2025-08-19,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Dairy,Yogurt (Dahi) 500g,1,258.22,258.22,Cash
TXN103140,2025-11-06,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Beverages,Tea Leaves (Ilam) 250g,4,255.3,1021.2,Cash
TXN104466,2025-01-16,CUST1102,Sandip Tamang,Kathmandu - New Road,Household,Vim Dishwash Bar,1,436.25,436.25,Debit/Credit Card
TXN103352,2025-09-22,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Electronics,Bluetooth Earphones,1,736.24,736.24,Cash
TXN103715,2025-02-14,CUST1053,Deepak Bhattarai,Bhaktapur - Suryabinayak,Household,Surf Excel 1kg,3,978.29,2934.87,Bank Transfer
TXN100186,2025-03-27,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Household,Harpic Toilet Cleaner,3,916.42,2749.26,Cash
TXN105663,2025-10-13,CUST1103,Rohit Thapa,Butwal - Traffic Chowk,Personal Care,Head & Shoulders Shampoo,4,420.98,1683.92,Cash
TXN100252,2025-09-15,CUST1019,Sarita Magar,Kathmandu - Kupondole,Grocery,Wheat Flour 5kg,3,858.32,2574.96,
TXN103540,2025-08-31,CUST1135,Sabina Bhattarai,Lalitpur - Pulchowk,Grocery,Red Lentil (Masoor Dal) 1kg,2,787.82,1575.64,Cash
TXN104921,2025-11-02,CUST1061,Bikash Shrestha,Bhaktapur - Suryabinayak,Personal Care,Nivea Body Lotion,4,365.22,1460.88,Khalti
TXN102020,2025-04-03,CUST1095,Neha Khadka,Pokhara - Lakeside,Household,Surf Excel 1kg,4,1188.03,4752.12,Cash
TXN103947,2025-09-29,CUST1066,Kritika Khadka,Chitwan - Bharatpur,Personal Care,Dove Soap,2,,1277.02,eSewa
TXN102716,2025-05-02,CUST1096,Sabnam Magar,Pokhara - Lakeside,Apparel,Kids Frock,4,2066.93,8267.72,Debit/Credit Card
TXN101922,2025-04-21,CUST1014,Neha Basnet,Kathmandu - Kupondole,Apparel,Formal Shirt,2,1887.93,3775.86,Cash
TXN100650,2025-01-12,CUST1042,Manisha Basnet,Bhaktapur - Suryabinayak,Personal Care,Nivea Body Lotion,4,648.82,2595.28,eSewa
TXN104482,2025-10-14,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Apparel,Kids Frock,2,2356.46,4712.92,Cash
TXN104151,2025-09-10,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Apparel,Formal Shirt,3,2689.63,8068.89,eSewa
TXN104745,2025-07-01,CUST1057,Neha Karki,Kathmandu - New Road,Apparel,Winter Jacket,4,1704.36,6817.44,Cash
TXN103086,2025-11-13,CUST1008,Alina Tamang,Bhaktapur - Suryabinayak,Bakery,Chocolate Cake Slice,3,179.66,538.98,Cash
TXN103482,2025-04-05,CUST1136,Bikash Gurung,Lalitpur - Pulchowk,Beverages,Tea Leaves (Ilam) 250g,3,91.29,273.87,Cash
TXN103978,2025-05-29,CUST1025,Kiran Poudel,Kathmandu - Kupondole,,Power Bank 10000mAh,4,3453.06,13812.24,Cash
TXN104766,2025-06-24,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Dairy,Yogurt (Dahi) 500g,4,216.22,864.88,Debit/Credit Card
TXN104163,2025-12-05,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Beverages,Coca-Cola 1.5L,4,476.08,1904.32,Cash
TXN103759,2025-06-21,CUST1058,Alina Lama,Butwal - Traffic Chowk,Dairy,Nimbus Cheese Slices,1,157.89,157.89,eSewa
TXN104077,2025-11-19,CUST1012,Sabina Maharjan,Pokhara - Lakeside,Household,Harpic Toilet Cleaner,4,865.93,3463.72,Khalti
TXN101402,2025-09-20,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Personal Care,Colgate Toothpaste,2,510.58,1021.16,Khalti
TXN103599,2025-11-16,CUST1014,Neha Basnet,Kathmandu - Kupondole,Personal Care,Nivea Body Lotion,2,372.84,745.68,Cash
TXN105134,2025-11-20,CUST1110,Sushma Karki,Kathmandu - New Road,,Paneer 250g,2,343.79,687.58,Cash
TXN100250,2025-07-22,CUST1108,Neha Karki,Bhaktapur - Suryabinayak,Apparel,Socks (3-pair pack),2,814.29,1628.58,Khalti
TXN105856,2025-08-03,CUST1115,Rohit Maharjan,Kathmandu - Kupondole,Bakery,Butter Cookies,3,338.27,1014.81,Cash
TXN103345,2025-07-28,CUST1069,Bijay Magar,Lalitpur - Pulchowk,Personal Care,Sanitary Pads Pack,3,388.99,1166.97,eSewa
TXN100437,2025-10-15,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Electronics,Bluetooth Earphones,2,3013.4,6026.8,eSewa
TXN103420,2025-12-18,CUST1110,Sushma Karki,Kathmandu - New Road,Apparel,Winter Jacket,4,1254.87,5019.48,eSewa
TXN101942,2025-11-27,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Grocery,Wai Wai Noodles (pack),1,820.91,820.91,Cash
TXN105567,2025-01-24,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Grocery,Basmati Rice 5kg,4,263.22,1052.88,eSewa
TXN104894,2025-08-03,CUST1137,Sunita Tamang,Kathmandu - New Road,Grocery,Mustard Oil 1L,3,515.28,1545.84,eSewa
TXN105742,2025-11-22,CUST1129,Nabin Thapa,Chitwan - Bharatpur,Household,LED Bulb 9W,3,1151.3,3453.9,eSewa
TXN105397,2025-09-15,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Bakery,Butter Cookies,2,,459.78,Debit/Credit Card
TXN103043,2025-09-26,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Beverages,Nescafe Coffee 100g,3,392.09,1176.27,Cash
TXN102086,2025-09-23,CUST1024,Rajesh Adhikari,Lalitpur - Pulchowk,Grocery,Wheat Flour 5kg,2,446.03,892.06,Khalti
TXN103119,2025-10-09,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Grocery,Mustard Oil 1L,4,778.83,3115.32,Cash
TXN104722,2025-10-05,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Electronics,Extension Board,4,1701.76,6807.04,eSewa
TXN102816,2025-07-22,CUST1038,Anita Magar,Chitwan - Bharatpur,Beverages,Gorkha Beer (6-pack),3,484.8,1454.4,eSewa
TXN100496,2025-09-01,CUST1019,Sarita Magar,Kathmandu - Kupondole,Electronics,Extension Board,1,2416.3,2416.3,Cash
TXN104991,2025-04-30,CUST1009,Sushma Rai,Chitwan - Bharatpur,Grocery,Sugar 1kg,2,891.63,1783.26,Cash
TXN104179,2025-08-19,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Bakery,Butter Cookies,3,339.95,1019.85,eSewa
TXN100433,2025-12-31,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Household,Steel Lunch Box,3,837.77,2513.31,eSewa
TXN101233,2025-06-21,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Personal Care,Head & Shoulders Shampoo,3,507.06,1521.18,Cash
TXN105196,2025-06-01,CUST1041,Sushma Bhattarai,Lalitpur - Pulchowk,Personal Care,Colgate Toothpaste,2,637.86,1275.72,Khalti
TXN103367,2025-10-07,CUST1033,Rohit Khadka,Butwal - Traffic Chowk,Bakery,Sliced Bread,2,125.15,250.3,Debit/Credit Card
TXN105915,2025-08-13,CUST1009,Sushma Rai,Kathmandu - Kupondole,Electronics,Power Bank 10000mAh,1,1470.2,1470.2,Cash
TXN102200,2025-03-08,CUST1133,Milan Shrestha,Biratnagar - Main Road,Dairy,Nimbus Cheese Slices,1,113.42,113.42,eSewa
TXN103018,2025-06-29,CUST1085,Sunita Magar,Bhaktapur - Suryabinayak,Household,LED Bulb 9W,1,1060.15,1060.15,Khalti
TXN102238,2025-12-18,CUST1066,Kritika Khadka,Chitwan - Bharatpur,Electronics,Extension Board,3,571.81,1715.43,Cash
TXN104461,2025-01-10,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Bakery,Chocolate Cake Slice,1,88.58,88.58,Cash
TXN105349,2025-04-18,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Dairy,Paneer 250g,3,360.49,1081.47,Cash
TXN104393,2025-12-03,CUST1010,Anita Karki,Chitwan - Bharatpur,Dairy,Nimbus Cheese Slices,1,273.58,273.58,eSewa
TXN104648,2025-11-25,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Household,Steel Lunch Box,3,429.05,1287.15,Debit/Credit Card
TXN104210,2025-12-31,CUST1123,Sujan Tamang,Kathmandu - New Road,Electronics,USB Cable Type-C,1,2936.22,2936.22,eSewa
TXN102760,2025-06-25,CUST1032,Deepak Khadka,Butwal - Traffic Chowk,Dairy,Butter 200g,2,259.26,518.52,Cash
TXN105603,2025-01-18,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Grocery,Wai Wai Noodles (pack),1,123.93,123.93,eSewa
TXN102730,2025-09-27,CUST1019,Sarita Magar,Kathmandu - Kupondole,Household,Steel Lunch Box,3,157.82,473.46,eSewa
TXN101373,2025-06-19,CUST1041,Sushma Bhattarai,Lalitpur - Pulchowk,Grocery,Mustard Oil 1L,3,884.39,2653.17,Khalti
TXN104989,2025-11-10,CUST1005,Milan Lama,Butwal - Traffic Chowk,Grocery,Basmati Rice 5kg,1,650.1,650.1,Khalti
TXN103909,2025-01-26,CUST1016,Neha Poudel,Chitwan - Bharatpur,Personal Care,Head & Shoulders Shampoo,1,550.62,550.62,Khalti
TXN103573,2025-01-06,CUST1012,Sabina Maharjan,Pokhara - Lakeside,Household,Surf Excel 1kg,2,966.62,1933.24,Cash
TXN102474,2025-10-20,CUST1078,,Kathmandu - Kupondole,Dairy,Yogurt (Dahi) 500g,4,132.21,528.84,Cash
TXN103955,2025-11-14,CUST1019,Sarita Magar,Kathmandu - Kupondole,Dairy,Nimbus Cheese Slices,2,389.02,778.04,Cash
TXN103238,2025-10-08,CUST1074,Bikash Rai,Kathmandu - Kupondole,Grocery,Red Lentil (Masoor Dal) 1kg,4,,759.2,Cash
TXN100897,2025-08-20,CUST1055,Rohit Poudel,Biratnagar - Main Road,Household,Vim Dishwash Bar,4,,2217.24,Cash
TXN103859,2025-11-01,CUST1119,Nabin Maharjan,Chitwan - Bharatpur,Dairy,Paneer 250g,4,295.33,1181.32,Cash
TXN103061,2025-10-16,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Household,Harpic Toilet Cleaner,3,241.08,723.24,Khalti
TXN102276,2025-09-05,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Apparel,Formal Shirt,3,974.73,2924.19,Khalti
TXN105179,2025-06-28,CUST1101,Sabnam Bhattarai,Kathmandu - New Road,Dairy,Butter 200g,2,265.69,531.38,Khalti
TXN100323,2025-04-26,CUST1060,Kritika Tamang,Lalitpur - Pulchowk,Bakery,Sliced Bread,4,64.21,256.84,Cash
TXN102546,2025-02-07,CUST1131,Sabnam Maharjan,Butwal - Traffic Chowk,Apparel,Winter Jacket,1,1777.68,1777.68,Cash
TXN101775,2025-02-18,CUST1121,Sushma Adhikari,Pokhara - Lakeside,Electronics,Extension Board,3,2712.97,8138.91,eSewa
TXN105945,2025-04-23,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Beverages,Coca-Cola 1.5L,4,194.78,779.12,eSewa
TXN105380,2025-08-11,CUST1050,Manisha Rai,Pokhara - Lakeside,Apparel,Formal Shirt,1,2420.93,2420.93,Khalti
TXN103610,2025-11-01,CUST1124,Anita Rai,Lalitpur - Pulchowk,Beverages,Tea Leaves (Ilam) 250g,2,391.92,783.84,Khalti
TXN103053,2025-09-11,CUST1054,Sujan Poudel,Bhaktapur - Suryabinayak,Apparel,Cotton T-Shirt,1,797.81,797.81,Khalti
TXN103259,2025-08-22,CUST1044,,Bhaktapur - Suryabinayak,Personal Care,Nivea Body Lotion,4,493.03,1972.12,Khalti
TXN103244,2025-06-24,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Household,Surf Excel 1kg,2,324.65,649.3,Debit/Credit Card
TXN104589,2025-09-17,CUST1034,Kritika Tamang,Butwal - Traffic Chowk,Bakery,Sliced Bread,1,303.68,303.68,Cash
TXN103543,2025-02-06,CUST1035,Rita Shrestha,Biratnagar - Main Road,Grocery,Mustard Oil 1L,1,607.77,607.77,eSewa
TXN104165,2025-12-12,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Dairy,Nimbus Cheese Slices,3,175.07,525.21,Cash
TXN104311,2025-03-23,CUST1014,Neha Basnet,Kathmandu - Kupondole,Beverages,Gorkha Beer (6-pack),2,259.25,518.5,Khalti
TXN102757,2025-04-14,CUST1132,Sabina Thapa,Kathmandu - New Road,Bakery,Khari Biscuit Pack,3,177.63,532.89,Cash
TXN102839,2025-04-23,CUST1112,Nabin Magar,Chitwan - Bharatpur,Dairy,Butter 200g,4,92.46,369.84,Khalti
TXN105715,2025-11-13,CUST1046,Sarita Karki,Lalitpur - Pulchowk,Grocery,Basmati Rice 5kg,2,355.04,710.08,eSewa
TXN103477,2025-10-04,CUST1044,Puja Magar,Pokhara - Lakeside,Grocery,Wheat Flour 5kg,3,402.82,1208.46,Debit/Credit Card
TXN103926,2025-09-27,CUST1084,Sabnam Bhattarai,Biratnagar - Main Road,Personal Care,Head & Shoulders Shampoo,4,412.26,1649.04,Khalti
TXN102382,2025-12-24,CUST1057,Neha Karki,Kathmandu - New Road,Personal Care,Sanitary Pads Pack,2,141.39,282.78,Cash
TXN101054,2025-12-20,CUST1042,Manisha Basnet,Bhaktapur - Suryabinayak,Beverages,Tea Leaves (Ilam) 250g,4,445.37,1781.48,Cash
TXN103308,2025-06-25,CUST1110,,Bhaktapur - Suryabinayak,Beverages,Gorkha Beer (6-pack),3,321.65,964.95,Cash
TXN104673,2025-07-12,CUST1085,Sunita Magar,Bhaktapur - Suryabinayak,Apparel,Formal Shirt,4,1221.61,4886.44,Khalti
TXN101928,2025-04-13,CUST1026,Rohit Maharjan,Butwal - Traffic Chowk,Household,Surf Excel 1kg,4,848.32,3393.28,Cash
TXN103957,2025-10-07,CUST1102,Sandip Tamang,Butwal - Traffic Chowk,Household,Vim Dishwash Bar,3,429.04,1287.12,Bank Transfer
TXN105216,2025-10-22,CUST1025,Kiran Poudel,Butwal - Traffic Chowk,Electronics,Extension Board,1,1520.18,1520.18,Cash
TXN102604,2025-09-13,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Household,Surf Excel 1kg,2,1001.84,2003.68,Khalti
TXN103247,2025-06-15,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Personal Care,Sanitary Pads Pack,1,400.28,400.28,
TXN100060,2025-09-06,CUST1041,Sushma Bhattarai,Lalitpur - Pulchowk,Bakery,Khari Biscuit Pack,1,199.29,199.29,Cash
TXN101188,2025-12-08,CUST1115,Rohit Maharjan,Chitwan - Bharatpur,Beverages,Real Juice 1L,4,364.2,1456.8,Khalti
TXN101375,2025-04-03,CUST1046,Sarita Karki,Lalitpur - Pulchowk,Electronics,Power Bank 10000mAh,2,2943.3,5886.6,Cash
TXN105609,2025-11-17,CUST1038,Anita Magar,Bhaktapur - Suryabinayak,Apparel,Formal Shirt,3,2894.71,8684.13,Cash
TXN104299,2025-10-12,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Electronics,Power Bank 10000mAh,3,805.25,2415.75,eSewa
TXN103791,2025-04-19,CUST1061,Bikash Shrestha,Butwal - Traffic Chowk,Grocery,Mustard Oil 1L,3,159.91,479.73,Cash
TXN100291,2025-03-23,CUST1097,Milan Basnet,Kathmandu - New Road,Beverages,Coca-Cola 1.5L,1,120.17,120.17,Cash
TXN101191,2025-09-09,CUST1040,Puja Gurung,Chitwan - Bharatpur,Electronics,Bluetooth Earphones,2,1338.68,2677.36,Khalti
TXN102914,2025-10-18,CUST1089,Sunita Bhattarai,Pokhara - Lakeside,Grocery,Mustard Oil 1L,4,176.1,704.4,Khalti
TXN100457,2025-09-01,CUST1007,Sunita Karki,Biratnagar - Main Road,Personal Care,Colgate Toothpaste,1,415.79,415.79,Khalti
TXN101478,2025-06-30,CUST1013,Kiran Shrestha,Pokhara - Lakeside,Grocery,Wai Wai Noodles (pack),4,883.68,3534.72,Cash
TXN101545,2025-11-05,CUST1055,Rohit Poudel,Chitwan - Bharatpur,Dairy,DDC Milk 1L,2,167.56,335.12,Khalti
TXN104282,2025-12-06,CUST1025,Kiran Poudel,Butwal - Traffic Chowk,Apparel,Winter Jacket,4,2223.13,8892.52,Cash
TXN105590,2025-04-14,CUST1059,Rajesh Shrestha,Kathmandu - Kupondole,Dairy,Paneer 250g,4,,667.16,eSewa
TXN100806,2025-10-05,CUST1031,Sabnam Khadka,Bhaktapur - Suryabinayak,Dairy,Nimbus Cheese Slices,1,123.38,123.38,eSewa
TXN100246,2025-12-08,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Personal Care,Head & Shoulders Shampoo,4,143.13,572.52,Debit/Credit Card
TXN100967,2025-08-22,CUST1055,Rohit Poudel,Lalitpur - Pulchowk,Household,Harpic Toilet Cleaner,1,471.23,471.23,
TXN101896,2025-09-24,CUST1135,Sabina Bhattarai,Chitwan - Bharatpur,Grocery,Basmati Rice 5kg,3,711.57,2134.71,Debit/Credit Card
TXN104833,2025-11-17,CUST1012,Sabina Maharjan,Pokhara - Lakeside,Bakery,Butter Cookies,3,184.72,554.16,Cash
TXN100384,2025-03-09,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Dairy,Nimbus Cheese Slices,2,202.88,405.76,eSewa
TXN102051,2025-02-14,CUST1059,Rajesh Shrestha,Kathmandu - Kupondole,Household,Harpic Toilet Cleaner,4,1037.47,4149.88,eSewa
TXN101453,2025-09-30,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Household,Surf Excel 1kg,1,530.49,530.49,Cash
TXN100354,2025-02-04,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Grocery,Sugar 1kg,2,,731.72,eSewa
TXN104013,2025-09-09,CUST1001,Deepak Lama,Bhaktapur - Suryabinayak,Grocery,Red Lentil (Masoor Dal) 1kg,2,169.71,339.42,eSewa
TXN102470,2025-11-10,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Grocery,Wai Wai Noodles (pack),4,880.55,3522.2,eSewa
TXN100020,2025-06-12,CUST1085,Sunita Magar,Bhaktapur - Suryabinayak,Personal Care,Sanitary Pads Pack,4,513.95,2055.8,Khalti
TXN105735,2025-12-27,CUST1098,,Bhaktapur - Suryabinayak,Dairy,Nimbus Cheese Slices,3,140.51,421.53,eSewa
TXN105440,2025-04-21,CUST1032,Deepak Khadka,Pokhara - Lakeside,Beverages,Coca-Cola 1.5L,2,449.93,899.86,Debit/Credit Card
TXN105342,2025-08-12,CUST1002,Kritika Bhattarai,Kathmandu - Kupondole,Grocery,Mustard Oil 1L,3,197.69,593.07,Cash
TXN105742,2025-11-22,CUST1129,Nabin Thapa,Chitwan - Bharatpur,Dairy,Butter 200g,3,386.18,1158.54,Khalti
TXN104651,2025-10-07,CUST1070,Alina Rai,Kathmandu - Kupondole,,Real Juice 1L,1,289.24,289.24,Bank Transfer
TXN103844,2025-04-11,CUST1103,Rohit Thapa,Butwal - Traffic Chowk,Grocery,Salt 1kg,2,721.05,1442.1,Bank Transfer
TXN102490,2025-03-25,CUST1140,Sabnam Poudel,Pokhara - Lakeside,Electronics,Extension Board,3,3440.41,10321.23,Khalti
TXN105488,2025-02-17,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Household,LED Bulb 9W,1,389.87,389.87,eSewa
TXN103882,2025-01-18,CUST1108,Neha Karki,Lalitpur - Pulchowk,Apparel,Socks (3-pair pack),1,1202.06,1202.06,
TXN100817,2025-10-18,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Apparel,Kids Frock,4,1379.92,5519.68,eSewa
TXN105071,2025-11-10,CUST1038,Anita Magar,Bhaktapur - Suryabinayak,Bakery,Butter Cookies,2,49.7,99.4,eSewa
TXN102464,2025-11-04,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Personal Care,Head & Shoulders Shampoo,3,518.81,1556.43,Khalti
TXN104805,2025-10-26,CUST1063,Rohit Basnet,Kathmandu - New Road,Grocery,Wheat Flour 5kg,1,324.65,324.65,Cash
TXN102001,2025-12-07,CUST1057,Neha Karki,Pokhara - Lakeside,Personal Care,Colgate Toothpaste,3,483.93,1451.79,eSewa
TXN102935,2025-02-09,CUST1062,Prakash Basnet,Pokhara - Lakeside,Household,Vim Dishwash Bar,1,719.66,719.66,Cash
TXN101864,2025-10-10,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Electronics,Wall Clock,3,2647.89,7943.67,Khalti
TXN101208,2025-07-24,CUST1078,Bijay Magar,Kathmandu - Kupondole,Household,Vim Dishwash Bar,4,431.37,1725.48,Debit/Credit Card
TXN100053,2025-06-11,CUST1110,Sushma Karki,Pokhara - Lakeside,Electronics,USB Cable Type-C,2,1764.64,3529.28,Khalti
TXN105857,2025-11-09,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Personal Care,Colgate Toothpaste,2,454.08,908.16,Cash
TXN100648,2025-01-20,CUST1023,Bikash Rai,Chitwan - Bharatpur,Personal Care,Nivea Body Lotion,3,439.54,1318.62,Cash
TXN105592,2025-09-20,CUST1140,Sabnam Poudel,Pokhara - Lakeside,Household,LED Bulb 9W,3,615.94,1847.82,Cash
TXN105218,2025-02-09,CUST1127,Sunita Adhikari,Kathmandu - New Road,Apparel,Cotton T-Shirt,1,2172.34,2172.34,Cash
TXN100387,2025-08-19,CUST1055,Rohit Poudel,Lalitpur - Pulchowk,Dairy,Nimbus Cheese Slices,2,220.13,440.26,eSewa
TXN103327,2025-07-25,CUST1013,Kiran Shrestha,Biratnagar - Main Road,Grocery,Red Lentil (Masoor Dal) 1kg,4,459.11,1836.44,Khalti
TXN103587,2025-07-31,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Grocery,Red Lentil (Masoor Dal) 1kg,3,637.96,1913.88,Bank Transfer
TXN104660,2025-06-26,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Household,Harpic Toilet Cleaner,3,412.08,1236.24,eSewa
TXN104271,2025-06-11,CUST1095,Neha Khadka,Pokhara - Lakeside,Bakery,Butter Cookies,3,283.73,851.19,Cash
TXN104362,2025-04-17,CUST1114,Sabnam Khadka,Biratnagar - Main Road,Personal Care,Colgate Toothpaste,4,160.85,643.4,Debit/Credit Card
TXN103326,2025-10-12,CUST1089,Sunita Bhattarai,Pokhara - Lakeside,Bakery,Sliced Bread,4,54.81,219.24,Debit/Credit Card
TXN103298,2025-09-28,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Beverages,Tea Leaves (Ilam) 250g,4,440.41,1761.64,eSewa
TXN101002,2025-09-27,CUST1039,Sabina Thapa,Lalitpur - Pulchowk,Apparel,Formal Shirt,3,885.33,2655.99,Cash
TXN101848,2025-01-03,CUST1003,,Kathmandu - Kupondole,Personal Care,Head & Shoulders Shampoo,3,277.43,832.29,eSewa
TXN105936,2025-01-16,CUST1081,Puja Khadka,Kathmandu - Kupondole,Bakery,Sliced Bread,1,190.2,190.2,Cash
TXN104270,2025-11-11,CUST1050,Manisha Rai,Pokhara - Lakeside,Apparel,Cotton T-Shirt,3,1434.78,4304.34,Cash
TXN102865,2025-07-14,CUST1013,Kiran Shrestha,Bhaktapur - Suryabinayak,Apparel,Formal Shirt,2,2683.08,5366.16,Khalti
TXN100463,2025-06-09,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Bakery,Sliced Bread,3,72.04,216.12,Cash
TXN103147,2025-04-26,CUST1061,Bikash Shrestha,Bhaktapur - Suryabinayak,Grocery,Basmati Rice 5kg,2,223.04,446.08,Debit/Credit Card
TXN101300,2025-05-21,CUST1032,Deepak Khadka,Butwal - Traffic Chowk,Grocery,Sugar 1kg,2,120.31,240.62,Cash
TXN100228,2025-11-13,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Dairy,Paneer 250g,1,173.19,173.19,Debit/Credit Card
TXN105367,2025-09-09,CUST1059,Rajesh Shrestha,Kathmandu - Kupondole,Apparel,Cotton T-Shirt,4,1293.25,5173.0,Khalti
TXN101983,2025-05-08,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Household,LED Bulb 9W,3,990.33,2970.99,Khalti
TXN101554,2025-01-31,CUST1041,Sushma Bhattarai,Lalitpur - Pulchowk,Electronics,Power Bank 10000mAh,2,2786.04,5572.08,Khalti
TXN104068,2025-05-14,CUST1131,Sabnam Maharjan,Butwal - Traffic Chowk,Dairy,Nimbus Cheese Slices,3,301.91,905.73,Cash
TXN100494,2025-04-18,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Grocery,Sugar 1kg,4,525.65,2102.6,Khalti
TXN102575,2025-11-02,CUST1073,Bikash Shrestha,Kathmandu - New Road,Apparel,Kids Frock,4,689.71,2758.84,Khalti
TXN105519,2025-02-04,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Personal Care,Sanitary Pads Pack,4,145.92,583.68,Cash
TXN100380,2025-09-03,CUST1085,Sunita Magar,Bhaktapur - Suryabinayak,Household,Harpic Toilet Cleaner,4,418.39,1673.56,eSewa
TXN104988,2025-02-17,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Beverages,Coca-Cola 1.5L,3,141.21,423.63,Debit/Credit Card
TXN100441,2025-06-16,CUST1138,Bikash Tamang,Bhaktapur - Suryabinayak,Grocery,Mustard Oil 1L,3,785.17,2355.51,eSewa
TXN104018,2025-04-05,CUST1060,Kritika Tamang,Pokhara - Lakeside,Dairy,Nimbus Cheese Slices,1,331.67,331.67,Cash
TXN103126,2025-10-26,CUST1017,Nabin Lama,Pokhara - Lakeside,Grocery,Red Lentil (Masoor Dal) 1kg,1,719.44,719.44,Khalti
TXN105142,2025-03-16,CUST1068,Sarita Adhikari,Pokhara - Lakeside,Electronics,Power Bank 10000mAh,3,2540.31,7620.93,Bank Transfer
TXN104693,2025-04-10,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Beverages,Gorkha Beer (6-pack),4,268.48,1073.92,eSewa
TXN104075,2025-09-19,CUST1015,Sushma Bhattarai,Kathmandu - Kupondole,Electronics,Bluetooth Earphones,3,812.57,2437.71,Cash
